loyalty_id,loyalty_number,loyalty_status,loyalty_count
lo10860,534118,Silver,1
lo10861,886977,Elite,1
lo10862,373751,Gold,1
lo10863,927967,Elite,1
lo10864,730246,Gold,1
lo10865,430521,Elite,1
lo10866,527037,Elite,1
lo10867,567805,Gold,1
lo10868,794334,Silver,1
lo10869,806702,Elite,1
lo10870,678493,Elite,1
lo10871,732678,Elite,1
lo10872,626249,Elite,1
lo10873,848248,Elite,1
lo10874,263080,Elite,1
lo10875,408076,Elite,1
lo10876,928789,Gold,1
lo10877,739572,Silver,1
lo10878,365217,Silver,1
lo10879,203773,Silver,1
lo10880,515326,Gold,1
lo10881,560619,Silver,1
lo10882,514065,Gold,1
lo10883,557640,Silver,1
lo10884,405472,Silver,1
lo10885,622849,Silver,1
lo10886,266961,Silver,1
lo10887,169857,Gold,1
lo10888,247485,Elite,1
lo10889,741137,Elite,1
lo10890,878198,Elite,1
lo10891,437022,Elite,1
lo10892,833234,Elite,1
lo10893,838092,Elite,1
lo10894,431201,Elite,1
lo10895,984457,Silver,1
lo10896,150365,Elite,1
lo10897,114956,Elite,1
lo10898,866189,Gold,1
lo10899,936183,Elite,1
lo10900,249408,Elite,1
lo10901,232768,Silver,1
lo10902,849294,Silver,1
lo10903,451448,Silver,1
lo10904,206549,Gold,1
lo10905,454511,Silver,1
lo10906,492771,Silver,1
lo10907,284861,Elite,1
lo10908,600651,Elite,1
lo10909,919125,Gold,1
lo10910,825675,Silver,1
lo10911,907276,VIP,1
lo10912,429238,Elite,1
lo10913,656070,Gold,1
lo10914,168742,Elite,1
lo10915,905279,Silver,1
lo10916,915415,Elite,1
lo10917,240863,Silver,1
lo10918,578007,Silver,1
lo10919,222702,Silver,1
lo10920,925318,Elite,1
lo10921,491244,Elite,1
lo10922,840071,Silver,1
lo10923,731914,Silver,1
lo10924,242042,Silver,1
lo10925,157950,Silver,1
lo10926,805898,Silver,1
lo10927,884296,VIP,1
lo10928,219160,Elite,1
lo10929,629177,Gold,1
lo10930,598650,Silver,1
lo10931,809298,Gold,1
lo10932,626025,Silver,1
lo10933,953720,Elite,1
lo10934,936612,Elite,1
lo10935,144443,Elite,1
lo10936,689112,Bronze,1
lo10937,991054,Bronze,1
lo10938,500884,Bronze,1
lo10939,247721,Bronze,1
lo10940,418854,Elite,1
lo10941,154416,Bronze,1
lo10942,808699,Bronze,1
lo10943,225053,Bronze,1
lo10944,457525,Bronze,1
lo10945,905478,Elite,1
lo10946,745850,Bronze,1
lo10947,957154,Bronze,1
lo10948,345840,Silver,1
lo10949,961331,Bronze,1
lo10950,914538,Bronze,1
lo10951,463298,Bronze,1
lo10952,849254,Bronze,1
lo10953,583820,Gold,1
lo10954,664026,Gold,1
lo10955,244801,Gold,1
lo10956,196469,Silver,1
lo10957,859829,Elite,1
lo10958,959332,Silver,1
lo10959,228780,Silver,1
lo10960,775158,Bronze,1
lo10961,958142,Silver,1
lo10962,723055,Bronze,1
lo10963,299172,Bronze,1
lo10964,234888,Bronze,1
lo10965,797746,Bronze,1
lo10966,866554,Bronze,1
lo10967,804070,Gold,1
lo10968,112806,Bronze,1
lo10969,177845,Platinum,1
lo10970,749857,Bronze,1
lo10971,922926,Bronze,1
lo10972,782312,Bronze,1
lo10973,354859,Gold,1
lo10974,922410,Gold,1
lo10975,646039,Bronze,1
lo10976,890117,Bronze,1
lo10977,304942,Bronze,1
lo10978,360537,Gold,1
lo10979,676427,Bronze,1
lo10980,649194,Elite,1
lo10981,733603,Bronze,1
lo10982,681076,Gold,1
lo10983,624717,Elite,1
lo10984,572088,Bronze,1
lo10985,373687,Gold,1
lo10986,780150,Gold,1
lo10987,634751,Bronze,1
lo10988,471098,Bronze,1
lo10989,360524,Elite,1
lo10990,772025,Silver,1
lo10991,466730,Bronze,1
lo10992,739988,Bronze,1
lo10993,170018,Bronze,1
lo10994,753101,Bronze,1
lo10995,644434,Bronze,1
lo10996,892850,Elite,1
lo10997,634769,Bronze,1
lo10998,398121,Bronze,1
lo10999,928634,Bronze,1
lo11000,938108,Silver,1
lo11001,422787,Bronze,1
lo11002,515390,Bronze,1
lo11003,650621,Gold,1
lo11004,422575,Gold,1
lo11005,846663,Bronze,1
lo11006,933359,Silver,1
lo11007,130434,Bronze,1
lo11008,818991,Bronze,1
lo11009,163815,Bronze,1
lo11010,172789,Bronze,1
lo11011,543036,Elite,1
lo11012,784838,Elite,1
lo11013,306361,Gold,1
lo11014,288634,Bronze,1
lo11015,193419,Bronze,1
lo11016,318324,Gold,1
lo11017,315324,Silver,1
lo11018,446991,Bronze,1
lo11019,863847,Elite,1
lo11020,263028,Gold,1
lo11021,159400,Bronze,1
lo11022,720652,Bronze,1
lo11023,237502,Bronze,1
lo11024,132167,Bronze,1
lo11025,142542,Silver,1
lo11026,497102,Bronze,1
lo11027,621517,Bronze,1
lo11028,194709,Bronze,1
lo11029,497235,Bronze,1
lo11030,795946,Bronze,1
lo11031,914411,Bronze,1
lo11032,253479,Bronze,1
lo11033,638264,Bronze,1
lo11034,193928,Gold,1
lo11035,399336,Elite,1
lo11036,499780,Bronze,1
lo11037,902015,Bronze,1
lo11038,225622,Bronze,1
lo11039,867300,Bronze,1
lo11040,512086,Bronze,1
lo11041,325785,Gold,1
lo11042,729154,Bronze,1
lo11043,874571,Bronze,1
lo11044,411392,Bronze,1
lo11045,618001,Bronze,1
lo11046,538422,Silver,1
lo11047,695916,Bronze,1
lo11048,203549,Bronze,1
lo11049,555092,Bronze,1
lo11050,995461,Bronze,1
lo11051,255836,Bronze,1
lo11052,508011,Bronze,1
lo11053,426994,Bronze,1
lo11054,227581,Bronze,1
lo11055,233774,Silver,1
lo11056,844768,Bronze,1
lo11057,697905,Bronze,1
lo11058,726263,Bronze,1
lo11059,729115,Elite,1
lo11060,624769,Silver,1
lo11061,380915,Bronze,1
lo11062,304691,Bronze,1
lo11063,441836,Bronze,1
lo11064,992245,Bronze,1
lo11065,584971,Bronze,1
lo11066,665519,Bronze,1
lo11067,282532,Bronze,1
lo11068,570493,Silver,1
lo11069,825149,Bronze,1
lo11070,507244,Bronze,1
lo11071,108903,Gold,1
lo11072,891815,Bronze,1
lo11073,186476,Gold,1
lo11074,770362,Gold,1
lo11075,950915,Bronze,1
lo11076,466280,Elite,1
lo11077,393329,Bronze,1
lo11078,476779,Bronze,1
lo11079,675464,Bronze,1
lo11080,693926,Bronze,1
lo11081,146572,Bronze,1
lo11082,299830,Bronze,1
lo11083,740090,Platinum,1
lo11084,264181,Bronze,1
lo11085,547989,Elite,1
lo11086,190656,Bronze,1
lo11087,739987,Bronze,1
lo11088,251641,Bronze,1
lo11089,280806,Gold,1
lo11090,216725,Bronze,1
lo11091,710051,Bronze,1
lo11092,432920,Silver,1
lo11093,663676,Bronze,1
lo11094,486173,Bronze,1
lo11095,492620,Bronze,1
lo11096,948127,Elite,1
lo11097,417067,Bronze,1
lo11098,875796,Bronze,1
lo11099,502861,Bronze,1
lo11100,958876,Bronze,1
lo11101,819247,Bronze,1
lo11102,375017,Silver,1
lo11103,383709,Bronze,1
lo11104,761394,Gold,1
lo11105,856654,Bronze,1
lo11106,402152,Silver,1
lo11107,918156,Gold,1
lo11108,557880,Bronze,1
lo11109,559157,Elite,1
lo11110,160383,Elite,1
lo11111,662276,Bronze,1
lo11112,220643,Gold,1
lo11113,967441,Bronze,1
lo11114,296089,Bronze,1
lo11115,669947,Gold,1
lo11116,550210,Gold,1
lo11117,846718,Bronze,1
lo11118,795393,Bronze,1
lo11119,475172,Bronze,1
lo11120,473208,Silver,1
lo11121,311222,Bronze,1
lo11122,820989,Bronze,1
lo11123,119997,Bronze,1
lo11124,580236,Bronze,1
lo11125,836665,Bronze,1
lo11126,504165,Bronze,1
lo11127,793126,Bronze,1
lo11128,933028,Bronze,1
lo11129,591562,Bronze,1
lo11130,552902,Gold,1
lo11131,979520,Elite,1
lo11132,141758,Gold,1
lo11133,158794,Silver,1
lo11134,504563,Bronze,1
lo11135,249394,Bronze,1
lo11136,490439,Silver,1
lo11137,501126,Bronze,1
lo11138,601167,Bronze,1
lo11139,565040,Bronze,1
lo11140,776375,Bronze,1
lo11141,389514,Elite,1
lo11142,519701,Bronze,1
lo11143,471583,Gold,1
lo11144,774226,Gold,1
lo11145,306809,Silver,1
lo11146,836374,Elite,1
lo11147,180526,Silver,1
lo11148,761715,Bronze,1
lo11149,622094,Bronze,1
lo11150,434488,Bronze,1
lo11151,599144,Elite,1
lo11152,836325,Bronze,1
lo11153,439566,Bronze,1
lo11154,926224,Silver,1
lo11155,574668,Gold,1
lo11156,783385,Elite,1
lo11157,652528,Bronze,1
lo11158,718031,Gold,1
lo11159,956858,Bronze,1
lo11160,151607,Elite,1
lo11161,172982,Gold,1
lo11162,804557,Bronze,1
lo11163,145666,Elite,1
lo11164,316365,Bronze,1
lo11165,201475,VIP,1
lo11166,500032,Bronze,1
lo11167,468432,Bronze,1
lo11168,594926,Bronze,1
lo11169,754539,Silver,1
lo11170,736414,Bronze,1
lo11171,627601,Bronze,1
lo11172,170368,Bronze,1
lo11173,371054,Bronze,1
lo11174,630869,Bronze,1
lo11175,234670,Elite,1
lo11176,467757,Elite,1
lo11177,372997,Gold,1
lo11178,600884,Bronze,1
lo11179,386364,Bronze,1
lo11180,111281,Elite,1
lo11181,744151,Bronze,1
lo11182,665783,Bronze,1
lo11183,693393,Bronze,1
lo11184,644268,Bronze,1
lo11185,672051,Gold,1
lo11186,557123,Bronze,1
lo11187,458750,Bronze,1
lo11188,819055,Gold,1
lo11189,269712,Elite,1
lo11190,285643,Bronze,1
lo11191,283542,Bronze,1
lo11192,125025,Bronze,1
lo11193,202028,Silver,1
lo11194,820444,Bronze,1
lo11195,502036,Elite,1
lo11196,286417,Bronze,1
lo11197,457841,Bronze,1
lo11198,895725,Gold,1
lo11199,317926,Silver,1
lo11200,119198,Bronze,1
lo11201,533187,Bronze,1
lo11202,898255,Bronze,1
lo11203,771449,Bronze,1
lo11204,151870,Bronze,1
lo11205,339541,Bronze,1
lo11206,186537,Gold,1
lo11207,691700,Bronze,1
lo11208,170070,Bronze,1
lo11209,832563,Bronze,1
lo11210,789247,Bronze,1
lo11211,363866,Gold,1
lo11212,158336,Gold,1
lo11213,916821,Bronze,1
lo11214,276648,Bronze,1
lo11215,426192,Bronze,1
lo11216,428274,Silver,1
lo11217,475987,Bronze,1
lo11218,698804,Bronze,1
lo11219,779341,Bronze,1
lo11220,792698,Bronze,1
lo11221,450627,Bronze,1
lo11222,354640,Gold,1
lo11223,454713,Bronze,1
lo11224,769238,Bronze,1
lo11225,719260,Bronze,1
lo11226,908119,Bronze,1
lo11227,856425,Bronze,1
lo11228,838608,Gold,1
lo11229,211697,Bronze,1
lo11230,176728,Bronze,1
lo11231,628505,Bronze,1
lo11232,658751,Silver,1
lo11233,776116,Bronze,1
lo11234,473255,Bronze,1
lo11235,754936,Bronze,1
lo11236,476431,Bronze,1
lo11237,188671,Bronze,1
lo11238,519791,Bronze,1
lo11239,305798,Bronze,1
lo11240,511541,Elite,1
lo11241,470660,Silver,1
lo11242,847229,Silver,1
lo11243,996407,Silver,1
lo11244,736373,Gold,1
lo11245,929455,Elite,1
lo11246,951772,Gold,1
lo11247,945566,Bronze,1
lo11248,376727,Bronze,1
lo11249,101289,Bronze,1
lo11250,590208,Silver,1
lo11251,907854,Bronze,1
lo11252,324319,Gold,1
lo11253,123941,Bronze,1
lo11254,603543,Silver,1
lo11255,221906,Bronze,1
lo11256,261966,Bronze,1
lo11257,364778,Silver,1
lo11258,171192,Gold,1
lo11259,852914,Bronze,1
lo11260,360485,Silver,1
lo11261,767089,Bronze,1
lo11262,101363,Bronze,1
lo11263,266604,Bronze,1
lo11264,793549,Elite,1
lo11265,300368,Bronze,1
lo11266,910597,Elite,1
lo11267,831353,Bronze,1
lo11268,911843,Bronze,1
lo11269,941882,Elite,1
lo11270,780528,Silver,1
lo11271,579283,Gold,1
lo11272,973505,Bronze,1
lo11273,995734,Bronze,1
lo11274,121178,Elite,1
lo11275,667167,Bronze,1
lo11276,268138,Bronze,1
lo11277,373010,Gold,1
lo11278,763151,Bronze,1
lo11279,602309,Elite,1
lo11280,754292,Bronze,1
lo11281,664041,Elite,1
lo11282,767303,Bronze,1
lo11283,189901,Bronze,1
lo11284,982578,Bronze,1
lo11285,225774,Bronze,1
lo11286,684166,Gold,1
lo11287,860000,Silver,1
lo11288,955007,Elite,1
lo11289,369682,Bronze,1
lo11290,893731,Platinum,1
lo11291,357074,Bronze,1
lo11292,341942,Bronze,1
lo11293,780504,Silver,1
lo11294,310149,Elite,1
lo11295,845279,Bronze,1
lo11296,369084,Bronze,1
lo11297,787714,Bronze,1
lo11298,659490,Bronze,1
lo11299,902510,Gold,1
lo11300,527344,Bronze,1
lo11301,691917,Silver,1
lo11302,373888,Bronze,1
lo11303,705113,Elite,1
lo11304,502212,Silver,1
lo11305,967533,Gold,1
lo11306,686015,Elite,1
lo11307,447801,Bronze,1
lo11308,513285,Platinum,1
lo11309,943733,Bronze,1
lo11310,840984,Bronze,1
lo11311,477599,Elite,1
lo11312,258408,Elite,1
lo11313,829863,Silver,1
lo11314,337842,Elite,1
lo11315,809207,Bronze,1
lo11316,647956,Gold,1
lo11317,367697,Bronze,1
lo11318,205430,Bronze,1
lo11319,861083,Bronze,1
lo11320,105392,Bronze,1
lo11321,738511,Bronze,1
lo11322,465989,Bronze,1
lo11323,646169,Bronze,1
lo11324,977034,Bronze,1
lo11325,761771,Silver,1
lo11326,762879,Bronze,1
lo11327,962068,Silver,1
lo11328,733725,Bronze,1
lo11329,138590,Bronze,1
lo11330,584930,Bronze,1
lo11331,176376,Bronze,1
lo11332,830603,Elite,1
lo11333,383280,Bronze,1
lo11334,730301,Bronze,1
lo11335,672120,Bronze,1
lo11336,350675,Bronze,1
lo11337,352662,Bronze,1
lo11338,467041,Bronze,1
lo11339,856818,Bronze,1
lo11340,744090,Bronze,1
lo11341,369638,Platinum,1
lo11342,467418,Gold,1
lo11343,707259,Silver,1
lo11344,413808,Bronze,1
lo11345,160062,Platinum,1
lo11346,244245,Bronze,1
lo11347,206755,Bronze,1
lo11348,557627,Bronze,1
lo11349,179256,Gold,1
lo11350,772181,Bronze,1
lo11351,396190,Bronze,1
lo11352,782606,Gold,1
lo11353,264393,Gold,1
lo11354,292197,Elite,1
lo11355,554255,Bronze,1
lo11356,976269,Bronze,1
lo11357,104137,Bronze,1
lo11358,852930,Elite,1
lo11359,703273,Gold,1
lo11360,137952,Bronze,1
lo11361,134857,Bronze,1
lo11362,936044,Gold,1
lo11363,493573,Bronze,1
lo11364,933075,Bronze,1
lo11365,264237,VIP,1
lo11366,475845,Bronze,1
lo11367,535346,Bronze,1
lo11368,481605,Bronze,1
lo11369,651097,Bronze,1
lo11370,614219,Bronze,1
lo11371,579474,Bronze,1
lo11372,751639,Gold,1
lo11373,413186,Bronze,1
lo11374,337992,Silver,1
lo11375,579631,Gold,1
lo11376,984290,Bronze,1
lo11377,821151,Bronze,1
lo11378,410695,Silver,1
lo11379,744138,Bronze,1
lo11380,394252,Bronze,1
lo11381,438124,Silver,1
lo11382,495473,Bronze,1
lo11383,431631,Bronze,1
lo11384,191491,Bronze,1
lo11385,743758,Bronze,1
lo11386,455047,Bronze,1
lo11387,534082,Gold,1
lo11388,958869,Bronze,1
lo11389,823087,Bronze,1
lo11390,554449,Bronze,1
lo11391,655625,Elite,1
lo11392,988345,Bronze,1
lo11393,437026,Gold,1
lo11394,210815,Bronze,1
lo11395,383494,Bronze,1
lo11396,784421,Silver,1
lo11397,427177,Bronze,1
lo11398,392199,Gold,1
lo11399,723377,Bronze,1
lo11400,927339,Bronze,1
lo11401,949482,Bronze,1
lo11402,387135,Gold,1
lo11403,922741,Bronze,1
lo11404,447193,Gold,1
lo11405,674327,Bronze,1
lo11406,411389,Gold,1
lo11407,972583,Gold,1
lo11408,789021,Gold,1
lo11409,811548,Bronze,1
lo11410,345234,Bronze,1
lo11411,690475,Bronze,1
lo11412,569165,Gold,1
lo11413,270800,Bronze,1
lo11414,103468,Bronze,1
lo11415,497854,Silver,1
lo11416,970403,Gold,1
lo11417,486707,Bronze,1
lo11418,609243,Bronze,1
lo11419,769085,Bronze,1
lo11420,854537,Silver,1
lo11421,511942,Elite,1
lo11422,192013,Bronze,1
lo11423,502505,Bronze,1
lo11424,830937,Gold,1
lo11425,625458,Bronze,1
lo11426,718843,Elite,1
lo11427,605184,Bronze,1
lo11428,861892,Gold,1
lo11429,494051,Bronze,1
lo11430,832194,Bronze,1
lo11431,489502,Bronze,1
lo11432,627284,Bronze,1
lo11433,685595,Elite,1
lo11434,938742,Gold,1
lo11435,884851,Gold,1
lo11436,458334,Bronze,1
lo11437,409063,Bronze,1
lo11438,256474,Gold,1
lo11439,131223,Bronze,1
lo11440,595009,Silver,1
lo11441,940960,Bronze,1
lo11442,704423,Bronze,1
lo11443,584084,Gold,1
lo11444,731254,Bronze,1
lo11445,669390,Gold,1
lo11446,801841,Bronze,1
lo11447,401725,Bronze,1
lo11448,434430,Platinum,1
lo11449,460349,Elite,1
lo11450,638740,Elite,1
lo11451,743306,Bronze,1
lo11452,971892,Bronze,1
lo11453,378941,Bronze,1
lo11454,605849,Bronze,1
lo11455,785625,Silver,1
lo11456,640372,Bronze,1
lo11457,886068,Bronze,1
lo11458,631597,Bronze,1
lo11459,862532,Bronze,1
lo11460,347142,Bronze,1
lo11461,280310,Gold,1
lo11462,223158,Bronze,1
lo11463,962228,Silver,1
lo11464,704137,Elite,1
lo11465,200041,Bronze,1
lo11466,858957,Bronze,1
lo11467,858848,Bronze,1
lo11468,594434,Elite,1
lo11469,577005,Elite,1
lo11470,982715,Bronze,1
lo11471,194255,Bronze,1
lo11472,390463,Bronze,1
lo11473,306410,Gold,1
lo11474,655655,Bronze,1
lo11475,494062,Bronze,1
lo11476,614536,Elite,1
lo11477,310252,Bronze,1
lo11478,867816,Gold,1
lo11479,399512,Silver,1
lo11480,633330,Bronze,1
lo11481,596787,Bronze,1
lo11482,500527,Silver,1
lo11483,840897,Bronze,1
lo11484,612213,Bronze,1
lo11485,510224,Gold,1
lo11486,419330,Gold,1
lo11487,454309,Elite,1
lo11488,877489,Bronze,1
lo11489,930490,Gold,1
lo11490,839579,Gold,1
lo11491,428649,Silver,1
lo11492,923908,Bronze,1
lo11493,325702,Elite,1
lo11494,444092,Bronze,1
lo11495,751664,Silver,1
lo11496,469669,Bronze,1
lo11497,789079,Bronze,1
lo11498,229366,Bronze,1
lo11499,966089,Bronze,1
lo11500,951879,Bronze,1
lo11501,929495,Bronze,1
lo11502,900151,Bronze,1
lo11503,265746,Bronze,1
lo11504,373114,Bronze,1
lo11505,212973,Bronze,1
lo11506,366133,Silver,1
lo11507,345765,Elite,1
lo11508,948789,Gold,1
lo11509,210207,Elite,1
lo11510,895789,Bronze,1
lo11511,686956,Bronze,1
lo11512,704074,Silver,1
lo11513,938673,Bronze,1
lo11514,228014,Bronze,1
lo11515,137404,Silver,1
lo11516,564724,Bronze,1
lo11517,921246,Bronze,1
lo11518,292602,Bronze,1
lo11519,605659,Bronze,1
lo11520,943232,Bronze,1
lo11521,237427,Elite,1
lo11522,569217,Silver,1
lo11523,863108,Bronze,1
lo11524,815775,Bronze,1
lo11525,216109,Gold,1
lo11526,872300,Silver,1
lo11527,455411,Bronze,1
lo11528,160203,Bronze,1
lo11529,544999,Bronze,1
lo11530,816035,Bronze,1
lo11531,424917,Gold,1
lo11532,298638,Silver,1
lo11533,221114,Bronze,1
lo11534,503997,Bronze,1
lo11535,850550,Bronze,1
lo11536,372710,Bronze,1
lo11537,428336,Bronze,1
lo11538,355932,Bronze,1
lo11539,144184,Gold,1
lo11540,650290,Elite,1
lo11541,547741,Bronze,1
lo11542,330249,Bronze,1
lo11543,117573,Silver,1
lo11544,656639,Bronze,1
lo11545,725171,Bronze,1
lo11546,801067,Bronze,1
lo11547,999932,Silver,1
lo11548,597800,Bronze,1
lo11549,168769,Bronze,1
lo11550,161042,Bronze,1
lo11551,143375,Bronze,1
lo11552,326796,Bronze,1
lo11553,164051,Bronze,1
lo11554,124449,Bronze,1
lo11555,579318,Bronze,1
lo11556,489432,Bronze,1
lo11557,889915,Bronze,1
lo11558,403354,Bronze,1
lo11559,989381,Bronze,1
lo11560,465504,Silver,1
lo11561,511347,Elite,1
lo11562,770503,Bronze,1
lo11563,595503,Bronze,1
lo11564,921768,Bronze,1
lo11565,418925,Elite,1
lo11566,508839,Bronze,1
lo11567,413527,Bronze,1
lo11568,543119,Silver,1
lo11569,307859,Bronze,1
lo11570,723397,Bronze,1
lo11571,278836,Bronze,1
lo11572,857971,Bronze,1
lo11573,473372,Elite,1
lo11574,996764,Gold,1
lo11575,626632,Bronze,1
lo11576,370262,Silver,1
lo11577,700245,Bronze,1
lo11578,277341,Gold,1
lo11579,941894,Silver,1
lo11580,925280,Bronze,1
lo11581,446519,Bronze,1
lo11582,197063,Silver,1
lo11583,814752,Gold,1
lo11584,374334,Silver,1
lo11585,218062,Bronze,1
lo11586,428481,Gold,1
lo11587,192674,Gold,1
lo11588,405636,Bronze,1
lo11589,342250,Elite,1
lo11590,986441,Elite,1
lo11591,608760,Gold,1
lo11592,578685,Gold,1
lo11593,148744,Platinum,1
lo11594,630202,Gold,1
lo11595,447255,Gold,1
lo11596,310960,Gold,1
lo11597,179421,Gold,1
lo11598,414161,Silver,1
lo11599,430440,Silver,1
lo11600,820349,Elite,1
lo11601,296011,Gold,1
lo11602,259352,Gold,1
lo11603,453422,Gold,1
lo11604,344527,Silver,1
lo11605,618760,Gold,1
lo11606,281529,Gold,1
lo11607,765394,Silver,1
lo11608,146297,Silver,1
lo11609,947234,Gold,1
lo11610,184856,Gold,1
lo11611,881225,Gold,1
lo11612,614097,Elite,1
lo11613,732889,Gold,1
lo11614,564421,Silver,1
lo11615,810512,Silver,1
lo11616,746159,Gold,1
lo11617,197192,Elite,1
lo11618,259450,Gold,1
lo11619,868504,Gold,1
lo11620,182785,Gold,1
lo11621,568503,Elite,1
lo11622,297279,Gold,1
lo11623,719734,Gold,1
lo11624,653081,Elite,1
lo11625,764765,Silver,1
lo11626,336451,Silver,1
lo11627,382953,Platinum,1
lo11628,540796,Elite,1
lo11629,327683,VIP,1
lo11630,373541,Silver,1
lo11631,486750,VIP,1
lo11632,367766,Elite,1
lo11633,830394,VIP,1
lo11634,399544,Elite,1
lo11635,721664,Gold,1
lo11636,213652,Elite,1
lo11637,219952,Gold,1
lo11638,838000,Gold,1
lo11639,882977,Gold,1
lo11640,294082,VIP,1
lo11641,884319,Silver,1
lo11642,800450,Elite,1
lo11643,342945,Gold,1
lo11644,466785,Gold,1
lo11645,121710,Gold,1
lo11646,198147,Elite,1
lo11647,244593,Elite,1
lo11648,906014,Elite,1
lo11649,530837,Silver,1
lo11650,808317,Silver,1
lo11651,815399,Gold,1
lo11652,798191,Silver,1
lo11653,248953,Silver,1
lo11654,603258,Gold,1
lo11655,325364,Gold,1
lo11656,823046,Gold,1
lo11657,674933,Gold,1
lo11658,818810,Gold,1
lo11659,177609,Gold,1
lo11660,421654,Silver,1
lo11661,151707,Silver,1
lo11662,695008,Silver,1
lo11663,389628,Silver,1
lo11664,422716,Gold,1
lo11665,179594,Platinum,1
lo11666,937033,Silver,1
lo11667,684025,Elite,1
lo11668,617102,Gold,1
lo11669,239667,Gold,1
lo11670,127645,Gold,1
lo11671,848630,Gold,1
lo11672,866414,Gold,1
lo11673,482242,Gold,1
lo11674,990077,Gold,1
lo11675,603110,Elite,1
lo11676,436609,Elite,1
lo11677,209863,Silver,1
lo11678,511550,Gold,1
lo11679,212661,Silver,1
lo11680,196080,Elite,1
lo11681,770491,Gold,1
lo11682,297542,Silver,1
lo11683,593582,Silver,1
lo11684,203117,Elite,1
lo11685,843207,Gold,1
lo11686,474919,Silver,1
lo11687,263128,Gold,1
lo11688,419470,Silver,1
lo11689,687625,Elite,1
lo11690,367413,Silver,1
lo11691,763429,Elite,1
lo11692,472933,Silver,1
lo11693,633701,Silver,1
lo11694,112327,Elite,1
lo11695,522143,Gold,1
lo11696,683628,Gold,1
lo11697,795947,Silver,1
lo11698,504311,Gold,1
lo11699,328888,Silver,1
lo11700,695596,Silver,1
lo11701,352242,VIP,1
lo11702,363529,Elite,1
lo11703,512470,Elite,1
lo11704,659102,Silver,1
lo11705,121737,Gold,1
lo11706,800620,VIP,1
lo11707,196219,Gold,1
lo11708,567996,Silver,1
lo11709,825090,Gold,1
lo11710,905320,Silver,1
lo11711,618923,VIP,1
lo11712,588789,Gold,1
lo11713,669574,Gold,1
lo11714,932588,Elite,1
lo11715,478879,Silver,1
lo11716,393297,Gold,1
lo11717,547542,Silver,1
