geo_loc_id,latitude,longitude,postal_code
gl20994,25.76168,-80.19179,33168
gl20995,48.135125,11.58198,80331
gl20996,37.869902,-122.270013,94712
gl20997,25.76168,-80.19179,33168
gl20998,50.844931,-0.158915,BN1 5BD
gl20999,38.833882,-104.821363,80925
gl21000,51.227741,6.773456,40595
gl21001,50.844931,-0.158915,BN1 5BD
gl21002,52.486243,-1.890401,B4 7SL
gl21003,34.147785,-118.144516,91121
gl21004,51.227741,6.773456,40213
gl21005,49.282729,-123.120738,V6E 3D9
gl21006,34.052234,-118.243685,90203
gl21007,25.76168,-80.19179,33166
gl21008,50.11632,-122.957356,V6T 1Y8
gl21009,51.507351,-0.127758,SW9 6SQ
gl21010,40.014986,-105.270546,80332
gl21011,52.120533,11.627624,39116
gl21012,50.110922,8.682127,65936
gl21013,34.052234,-118.243685,90101
gl21014,33.8366,-117.9143,92815
gl21015,32.715738,-117.161084,92132
gl21016,37.774929,-122.419416,94127
gl21017,45.963589,-66.643115,E3B 2H2
gl21018,43.653226,-79.383184,P5S 6R4
gl21019,52.486243,-1.890401,35215
gl21020,32.715738,-117.161084,92132
gl21021,52.120533,11.627624,39116
gl21022,33.8366,-117.9143,92815
gl21023,50.844931,-0.158915,BN1 5BD
gl21024,50.834406,-0.124847,BN2 3AL
gl21025,40.014986,-105.270546,80332
gl21026,53.551085,9.993682,21037
gl21027,25.76168,-80.19179,33166
gl21028,37.774929,-122.419416,94129
gl21029,53.551085,9.993682,21037
gl21030,37.869902,-122.270013,94712
gl21031,34.052234,-118.243685,90045
gl21032,44.231172,-76.485954,M9K 2P4
gl21033,50.834406,-0.124847,BN2 3AL
gl21034,51.507351,-0.127758,NW1 1LJ
gl21035,33.448377,-112.074037,85052
gl21036,52.120533,11.627624,39116
gl21037,51.507351,-0.127758,N11 1BD
gl21038,34.052234,-118.243685,90045
gl21039,45.501689,-73.567256,H2Y 2W2
gl21040,45.42153,-75.697193,K1F 2R2
gl21041,52.375892,9.73201,30627
gl21042,33.749,-84.388,30352
gl21043,43.653226,-79.383184,M2M 6J7
gl21044,53.551085,9.993682,21037
gl21045,37.774929,-122.419416,94127
gl21046,43.653226,-79.383184,P5S 6R4
gl21047,52.678419,-2.445258,TZ3 4BW
gl21048,49.282729,-123.120738,V5R 1W3
gl21049,51.227741,6.773456,40595
gl21050,51.16522,7.067116,42697
gl21051,46.813878,-71.207981,G1B 3L5
gl21052,51.338761,6.585342,47807
gl21053,51.048615,-114.070846,T3E 2V9
gl21054,25.76168,-80.19179,33169
gl21055,34.052234,-118.243685,90203
gl21056,52.486243,-1.890401,35215
gl21057,50.937531,6.960279,51149
gl21058,48.796045,9.009571,71299
gl21059,51.050409,13.737262,1219
gl21060,50.834406,-0.124847,BN2 3AL
gl21061,32.715738,-117.161084,92132
gl21062,48.135125,11.58198,80800
gl21063,34.052234,-118.243685,90034
gl21064,51.1784,-115.5708,T4V 1D4
gl21065,49.282729,-123.120738,V5R 1W3
gl21066,61.2181,-149.9003,99534
gl21067,43.653226,-79.383184,P1L 8X8
gl21068,25.76168,-80.19179,33166
gl21069,33.8366,-117.9143,92815
gl21070,52.120533,11.627624,39116
gl21071,32.715738,-117.161084,92120
gl21072,51.1784,-115.5708,T4V 1D4
gl21073,51.338761,6.585342,47807
gl21074,50.834406,-0.124847,BN2 3AL
gl21075,37.354108,-121.955236,95067
gl21076,45.428731,-75.713366,J8Y 3Z5
gl21077,43.653226,-79.383184,P1L 8X8
gl21078,44.101126,-77.576313,K8V 4B2
gl21079,51.227741,6.773456,40595
gl21080,34.147785,-118.144516,91121
gl21081,25.76168,-80.19179,33168
gl21082,61.2181,-149.9003,99534
gl21083,33.8366,-117.9143,92815
gl21084,53.551085,9.993682,21037
gl21085,34.147785,-118.144516,91121
gl21086,50.110922,8.682127,60320
gl21087,34.052234,-118.243685,90045
gl21088,34.052234,-118.243685,90211
gl21089,50.913425,-1.29459,SO30 0PZ
gl21090,37.774929,-122.419416,94129
gl21091,52.486243,-1.890401,B2 4LS
gl21092,51.227741,6.773456,40595
gl21093,50.11632,-122.957356,V6T 1Y8
gl21094,51.472253,-0.957451,RG4 5JP
gl21095,47.56151,-52.712577,A1C 6H9
gl21096,46.118462,-74.596185,H5Y 2S9
gl21097,25.76168,-80.19179,33166
gl21098,51.227741,6.773456,40595
gl21099,51.507351,-0.127758,N11 1BD
gl21100,49.487459,8.466039,68165
gl21101,52.486243,-1.890401,B20 3BA
gl21102,49.895136,-97.138374,R2C 0M5
gl21103,50.7753,6.0839,44143
gl21104,51.436477,-0.914127,RG6 7JR
gl21105,33.8366,-117.9143,92815
gl21106,52.486243,-1.890401,35215
gl21107,45.501689,-73.567256,H2Y 4R4
gl21108,49.282729,-123.120738,V6E 3D9
gl21109,45.963589,-66.643115,E3B 2H2
gl21110,43.653226,-79.383184,P1W 1K4
gl21111,50.844931,-0.158915,BN1 5BD
gl21112,43.653226,-79.383184,P5S 6R4
gl21113,52.062193,-0.811732,MK17 0PR
gl21114,51.507351,-0.127758,E7 8EZ
gl21115,37.354108,-121.955236,95067
gl21116,45.963589,-66.643115,E3B 2H2
gl21117,34.052234,-118.243685,90045
gl21118,49.282729,-123.120738,V5R 1W3
gl21119,32.715738,-117.161084,92132
gl21120,45.501689,-73.567256,H2T 2J6
gl21121,49.895136,-97.138374,R3R 3T4
gl21122,32.715738,-117.161084,92129
gl21123,52.486243,-1.890401,B20 3BA
gl21124,52.486243,-1.890401,B2 4LS
gl21125,48.135125,11.58198,80331
gl21126,61.2181,-149.9003,99534
gl21127,50.844931,-0.158915,BN1 5BD
gl21128,51.507351,-0.127758,E7 8EZ
gl21129,52.120533,11.627624,39116
gl21130,51.481845,7.216236,44867
gl21131,48.796045,9.009571,71299
gl21132,51.752021,-1.257726,OX4 1LJ
gl21133,34.052234,-118.243685,90203
gl21134,52.486243,-1.890401,B2 4LS
gl21135,45.501689,-73.567256,H2T 2J6
gl21136,25.76168,-80.19179,33176
gl21137,50.110922,8.682127,65936
gl21138,34.052234,-118.243685,90211
gl21139,25.76168,-80.19179,33166
gl21140,51.338761,6.585342,47807
gl21141,51.338761,6.585342,47807
gl21142,25.76168,-80.19179,33176
gl21143,51.048615,-114.070846,T3E 2V9
gl21144,46.118462,-74.596185,H5Y 2S9
gl21145,51.1784,-115.5708,T4V 1D4
gl21146,34.052234,-118.243685,90211
gl21147,52.486243,-1.890401,B4 7SL
gl21148,49.282729,-123.120738,V5R 1W3
gl21149,49.452102,11.076665,90451
gl21150,43.653226,-79.383184,M8Y 4K8
gl21151,32.715738,-117.161084,92129
gl21152,51.048615,-114.070846,T3E 2V9
gl21153,52.486243,-1.890401,B29 5DW
gl21154,48.796045,9.009571,71299
gl21155,25.76168,-80.19179,33170
gl21156,53.551085,9.993682,21037
gl21157,52.486243,-1.890401,35215
gl21158,49.487459,8.466039,68165
gl21159,49.895136,-97.138374,R2C 0M5
gl21160,46.087817,-64.778231,E1A 2A7
gl21161,48.428421,-123.365644,V10 6T5
gl21162,51.752021,-1.257726,OX4 4QL
gl21163,51.472253,-0.957451,RG4 5JP
gl21164,51.507351,-0.127758,N1 6DG
gl21165,51.16522,7.067116,42697
gl21166,51.227741,6.773456,40595
gl21167,34.052234,-118.243685,90034
gl21168,51.050409,13.737262,1219
gl21169,52.486243,-1.890401,B2 4LS
gl21170,49.328625,-123.160198,V6V 8Z3
gl21171,39.739072,-75.539788,19821
gl21172,49.282729,-123.120738,V6E 3D9
gl21173,44.231172,-76.485954,M9K 2P4
gl21174,47.56151,-52.712577,A1C 6H9
gl21175,50.913425,-1.29459,SO30 0PZ
gl21176,51.436477,-0.914127,RG6 7JR
gl21177,45.42153,-75.697193,K1F 2R2
gl21178,52.486243,-1.890401,B2 4LS
gl21179,53.551085,9.993682,21037
gl21180,39.739072,-75.539788,19821
gl21181,32.715738,-117.161084,92132
gl21182,48.796045,9.009571,71299
gl21183,34.052234,-118.243685,90203
gl21184,52.120533,11.627624,39116
gl21185,46.813878,-71.207981,G1B 3L5
gl21186,52.486243,-1.890401,B4 7SL
gl21187,52.486243,-1.890401,B20 3BA
gl21188,51.048615,-114.070846,T3E 2V9
gl21189,34.147785,-118.144516,91121
gl21190,25.76168,-80.19179,33168
gl21191,49.282729,-123.120738,V6E 3D9
gl21192,28.538335,-81.379236,32812
gl21193,52.486243,-1.890401,B20 3BA
gl21194,52.120533,11.627624,39116
gl21195,48.135125,11.58198,80331
gl21196,45.501689,-73.567256,H2Y 4R4
gl21197,49.282729,-123.120738,V5R 1W3
gl21198,48.135125,11.58198,80800
gl21199,43.653226,-79.383184,P1W 1K4
gl21200,51.507351,-0.127758,N1 6DG
gl21201,51.507351,-0.127758,NW1 1LJ
gl21202,46.813878,-71.207981,G1B 3L5
gl21203,52.486243,-1.890401,B2 4LS
gl21204,48.796045,9.009571,71299
gl21205,25.76168,-80.19179,33176
gl21206,44.231172,-76.485954,M9K 2P4
gl21207,51.752021,-1.257726,OX4 4YW
gl21208,49.282729,-123.120738,V5R 1W3
gl21209,51.752021,-1.257726,MK17 9EA
gl21210,52.486243,-1.890401,B2 4LS
gl21211,49.992862,8.247253,55131
gl21212,46.087817,-64.778231,E1A 2A7
gl21213,51.507351,-0.127758,NW1 1LJ
gl21214,49.282729,-123.120738,V5R 1W3
gl21215,34.052234,-118.243685,90045
gl21216,50.844931,-0.158915,BN1 5BD
gl21217,33.8366,-117.9143,92815
gl21218,52.120533,11.627624,39116
gl21219,50.844931,-0.158915,BN1 5BD
gl21220,51.752021,-1.257726,OX4 4YW
gl21221,52.486243,-1.890401,B20 3BA
gl21222,51.227741,6.773456,40595
gl21223,51.227741,6.773456,40595
gl21224,33.448377,-112.074037,85052
gl21225,52.390569,13.064473,14482
gl21226,33.8366,-117.9143,92815
gl21227,48.428421,-123.365644,V10 6T5
gl21228,51.338761,6.585342,47807
gl21229,49.282729,-123.120738,V5R 1W3
gl21230,51.417083,-1.150411,RG7 5NF
gl21231,50.937531,6.960279,51149
gl21232,48.544192,12.146853,84028
gl21233,50.816015,-0.065917,BN2 7FG
gl21234,32.715738,-117.161084,92129
gl21235,43.653226,-79.383184,P1W 1K4
gl21236,51.472253,-0.957451,RG4 5JP
gl21237,39.739236,-104.990251,80287
gl21238,50.913425,-1.29459,SO30 0PZ
gl21239,51.752021,-1.257726,OX4 4QL
gl21240,49.282729,-123.120738,V6E 3D9
gl21241,46.813878,-71.207981,G1B 3L5
gl21242,52.390569,13.064473,14482
gl21243,46.087817,-64.778231,E1A 2A7
gl21244,33.8366,-117.9143,92815
gl21245,51.752021,-1.257726,OX4 4YW
gl21246,38.833882,-104.821363,80925
gl21247,34.052234,-118.243685,90034
gl21248,43.653226,-79.383184,P1W 1K4
gl21249,37.774929,-122.419416,94127
gl21250,32.715738,-117.161084,92120
gl21251,37.774929,-122.419416,94133
gl21252,53.551085,9.993682,21037
gl21253,49.282729,-123.120738,V6E 3Z3
gl21254,49.895136,-97.138374,R2C 0M5
gl21255,52.486243,-1.890401,B20 3BA
gl21256,34.052234,-118.243685,90211
gl21257,48.401082,9.987608,89081
gl21258,52.120533,11.627624,39116
gl21259,51.048615,-114.070846,T3E 2V9
gl21260,34.052234,-118.243685,90101
gl21261,50.844931,-0.158915,BN1 5BD
gl21262,48.428421,-123.365644,V10 6T5
gl21263,50.110922,8.682127,60320
gl21264,40.014986,-105.270546,80332
gl21265,34.052234,-118.243685,90045
gl21266,45.501689,-73.567256,H2T 2J6
gl21267,37.774929,-122.419416,94129
gl21268,45.501689,-73.567256,H2T 2J6
gl21269,43.653226,-79.383184,M8Y 4K8
gl21270,52.390569,13.064473,14482
gl21271,50.11632,-122.957356,V6T 1Y8
gl21272,49.992862,8.247253,55131
gl21273,52.486243,-1.890401,B29 5DW
gl21274,39.739236,-104.990251,80287
gl21275,45.501689,-73.567256,H2T 2J6
gl21276,33.8366,-117.9143,92815
gl21277,37.354108,-121.955236,95067
gl21278,51.507351,-0.127758,E7 8EZ
gl21279,34.052234,-118.243685,90045
gl21280,49.487459,8.466039,68165
gl21281,44.101126,-77.576313,K8V 4B2
gl21282,37.774929,-122.419416,94129
gl21283,49.282729,-123.120738,V5R 1W3
gl21284,37.774929,-122.419416,94127
gl21285,50.844931,-0.158915,BN1 5BD
gl21286,44.648764,-63.575239,B3J 9S2
gl21287,50.816015,-0.065917,BN2 7FG
gl21288,49.895136,-97.138374,R2C 0M5
gl21289,49.282729,-123.120738,V5R 1W3
gl21290,51.752021,-1.257726,OX4 4YW
gl21291,51.507351,-0.127758,SW9 6SQ
gl21292,47.56151,-52.712577,A1C 6H9
gl21293,34.052234,-118.243685,90034
gl21294,49.452102,11.076665,90451
gl21295,51.752021,-1.257726,MK17 9EA
gl21296,45.501689,-73.567256,H2T 9K8
gl21297,50.110922,8.682127,65936
gl21298,50.834406,-0.124847,BN2 3AL
gl21299,49.452102,11.076665,90451
gl21300,50.110922,8.682127,60320
gl21301,43.653226,-79.383184,P2T 6G3
gl21302,51.050409,13.737262,1219
gl21303,50.844931,-0.158915,BN1 5BD
gl21304,48.428421,-123.365644,V10 6T5
gl21305,53.551085,9.993682,21037
gl21306,51.050409,13.737262,1219
gl21307,51.472253,-0.957451,RG4 5JP
gl21308,49.895136,-97.138374,R3R 3T4
gl21309,51.050409,13.737262,1219
gl21310,45.501689,-73.567256,H2Y 2W2
gl21311,34.052234,-118.243685,90045
gl21312,52.486243,-1.890401,B4 7SL
gl21313,37.774929,-122.419416,94127
gl21314,50.110922,8.682127,65936
gl21315,50.816015,-0.065917,BN2 7FG
gl21316,52.062193,-0.811732,MK17 0PR
gl21317,51.507351,-0.127758,SW9 6SQ
gl21318,37.774929,-122.419416,94129
gl21319,52.486243,-1.890401,B20 3BA
gl21320,48.135125,11.58198,80331
gl21321,51.481845,7.216236,44867
gl21322,34.052234,-118.243685,90101
gl21323,48.544192,12.146853,84028
gl21324,48.544192,12.146853,84028
gl21325,33.8366,-117.9143,92815
gl21326,34.052234,-118.243685,90045
gl21327,50.110922,8.682127,60320
gl21328,45.501689,-73.567256,H2T 2J6
gl21329,33.448377,-112.074037,85052
gl21330,51.050409,13.737262,1219
gl21331,51.507351,-0.127758,NW1 1LJ
gl21332,51.507351,-0.127758,NW1 1LJ
gl21333,51.050409,13.737262,1219
gl21334,50.816015,-0.065917,BN2 7FG
gl21335,52.486243,-1.890401,B20 3BA
gl21336,49.282729,-123.120738,V6E 3D9
gl21337,34.052234,-118.243685,90101
gl21338,50.11632,-122.957356,V6T 1Y8
gl21339,52.375892,9.73201,30627
gl21340,52.486243,-1.890401,B29 5DW
gl21341,51.417083,-1.150411,RG7 5NF
gl21342,49.282729,-123.120738,V5R 1W3
gl21343,32.715738,-117.161084,92129
gl21344,44.648764,-63.575239,B3J 9S2
gl21345,52.486243,-1.890401,35215
gl21346,37.774929,-122.419416,94129
gl21347,25.76168,-80.19179,33176
gl21348,49.282729,-123.120738,V6E 3D9
gl21349,43.653226,-79.383184,P1L 8X8
gl21350,48.796045,9.009571,71299
gl21351,51.507351,-0.127758,E13 8DB
gl21352,32.715738,-117.161084,92129
gl21353,51.050409,13.737262,1219
gl21354,48.401082,9.987608,89081
gl21355,52.375892,9.73201,30627
gl21356,28.538335,-81.379236,32812
gl21357,45.428731,-75.713366,J8Y 3Z5
gl21358,51.16522,7.067116,42697
gl21359,51.16522,7.067116,42697
gl21360,43.653226,-79.383184,M2M 6J7
gl21361,45.963589,-66.643115,E3B 2H2
gl21362,51.227741,6.773456,40595
gl21363,49.282729,-123.120738,V6E 3D9
gl21364,51.338761,6.585342,47807
gl21365,39.739072,-75.539788,19821
gl21366,51.227741,6.773456,40595
gl21367,49.282729,-123.120738,V6E 3D9
gl21368,52.486243,-1.890401,B29 5DW
gl21369,33.749,-84.388,30352
gl21370,51.507351,-0.127758,N11 1BD
gl21371,51.472253,-0.957451,RG4 5JP
gl21372,52.062193,-0.811732,MK17 0PR
gl21373,50.110922,8.682127,60320
gl21374,43.653226,-79.383184,M1R 4K3
gl21375,51.338761,6.585342,47807
gl21376,50.816015,-0.065917,BN2 7FG
gl21377,52.120533,11.627624,39116
gl21378,52.486243,-1.890401,35215
gl21379,49.992862,8.247253,55131
gl21380,25.76168,-80.19179,33169
gl21381,51.507351,-0.127758,N11 1BD
gl21382,49.895136,-97.138374,R3R 3T4
gl21383,48.796045,9.009571,71299
gl21384,25.76168,-80.19179,33168
gl21385,49.00689,8.403653,76131
gl21386,25.76168,-80.19179,33169
gl21387,51.507351,-0.127758,E7 8EZ
gl21388,51.436477,-0.914127,RG6 7JR
gl21389,33.749,-84.388,30352
gl21390,48.796045,9.009571,71299
gl21391,52.486243,-1.890401,B20 3BA
gl21392,44.231172,-76.485954,M9K 2P4
gl21393,51.227741,6.773456,40595
gl21394,32.715738,-117.161084,92112
gl21395,46.087817,-64.778231,E1A 2A7
gl21396,51.227741,6.773456,40595
gl21397,34.052234,-118.243685,90203
gl21398,52.486243,-1.890401,B20 3BA
gl21399,51.507351,-0.127758,N11 1BD
gl21400,52.486243,-1.890401,35215
gl21401,52.120533,11.627624,39116
gl21402,52.486243,-1.890401,B4 7SL
gl21403,34.052234,-118.243685,90101
gl21404,37.774929,-122.419416,94127
gl21405,46.813878,-71.207981,G1B 3L5
gl21406,52.678419,-2.445258,TZ3 4BW
gl21407,52.486243,-1.890401,B4 7SL
gl21408,34.052234,-118.243685,90034
gl21409,34.052234,-118.243685,90211
gl21410,32.715738,-117.161084,92120
gl21411,45.501689,-73.567256,H2T 9K8
gl21412,50.834406,-0.124847,BN2 3AL
gl21413,39.739072,-75.539788,19821
gl21414,32.715738,-117.161084,92112
gl21415,33.448377,-112.074037,85052
gl21416,49.895136,-97.138374,R2C 0M5
gl21417,51.481845,7.216236,44867
gl21418,48.428421,-123.365644,V10 6T5
gl21419,37.774929,-122.419416,94133
gl21420,40.014986,-105.270546,80332
gl21421,28.538335,-81.379236,32812
gl21422,32.715738,-117.161084,92129
gl21423,25.76168,-80.19179,33168
gl21424,51.16522,7.067116,42697
gl21425,45.501689,-73.567256,H2Y 4R4
gl21426,49.487459,8.466039,68165
gl21427,43.653226,-79.383184,M2Z 4K1
gl21428,51.16522,7.067116,42697
gl21429,52.486243,-1.890401,B20 3BA
gl21430,51.488204,-2.646076,BS9 2JR
gl21431,48.401082,9.987608,89081
gl21432,51.507351,-0.127758,N11 1BD
gl21433,50.816015,-0.065917,BN2 7FG
gl21434,48.796045,9.009571,71299
gl21435,48.135125,11.58198,80800
gl21436,50.816015,-0.065917,BN2 7FG
gl21437,50.110922,8.682127,60386
gl21438,53.551085,9.993682,21037
gl21439,25.76168,-80.19179,33170
gl21440,50.110922,8.682127,60320
gl21441,37.774929,-122.419416,94129
gl21442,51.048615,-114.070846,T3E 2V9
gl21443,34.052234,-118.243685,90101
gl21444,37.774929,-122.419416,94127
gl21445,51.507351,-0.127758,NW1 1LJ
gl21446,51.507351,-0.127758,E7 8EZ
gl21447,34.052234,-118.243685,90211
gl21448,33.749,-84.388,30352
gl21449,33.749,-84.388,30367
gl21450,51.227741,6.773456,40595
gl21451,52.120533,11.627624,39116
gl21452,32.715738,-117.161084,92120
gl21453,49.282729,-123.120738,V5R 1W3
gl21454,51.507351,-0.127758,SW9 6SQ
gl21455,52.390569,13.064473,14482
gl21456,33.448377,-112.074037,85052
gl21457,48.544192,12.146853,84028
gl21458,49.282729,-123.120738,V6E 3D9
gl21459,37.774929,-122.419416,94127
gl21460,37.869902,-122.270013,94712
gl21461,49.487459,8.466039,68165
gl21462,52.486243,-1.890401,B20 3BA
gl21463,50.913425,-1.29459,SO30 0PZ
gl21464,52.375892,9.73201,30629
gl21465,45.963589,-66.643115,E3B 2H2
gl21466,34.052234,-118.243685,90101
gl21467,50.110922,8.682127,65936
gl21468,51.472253,-0.957451,RG4 5JP
gl21469,52.390569,13.064473,14482
gl21470,37.774929,-122.419416,94133
gl21471,48.796045,9.009571,71299
gl21472,39.739072,-75.539788,19821
gl21473,53.551085,9.993682,21037
gl21474,50.110922,8.682127,60386
gl21475,52.486243,-1.890401,35215
gl21476,37.774929,-122.419416,94133
gl21477,43.653226,-79.383184,M2M 6J7
gl21478,53.551085,9.993682,21037
gl21479,49.992862,8.247253,55131
gl21480,49.992862,8.247253,55131
gl21481,50.937531,6.960279,51149
gl21482,51.227741,6.773456,40595
gl21483,50.816015,-0.065917,BN2 7FG
gl21484,51.507351,-0.127758,N1 6DG
gl21485,53.551085,9.993682,21037
gl21486,50.816015,-0.065917,BN2 7FG
gl21487,51.472253,-0.957451,RG4 5JP
gl21488,51.752021,-1.257726,OX4 4YW
gl21489,45.501689,-73.567256,H2T 2J6
gl21490,51.050409,13.737262,1219
gl21491,51.507351,-0.127758,NW1 1LJ
gl21492,50.844931,-0.158915,BN1 5BD
gl21493,32.715738,-117.161084,92112
gl21494,25.76168,-80.19179,33168
gl21495,50.834406,-0.124847,BN2 3AL
gl21496,48.135125,11.58198,80331
gl21497,52.486243,-1.890401,B2 4LS
gl21498,50.11632,-122.957356,V6T 1Y8
gl21499,50.816015,-0.065917,BN2 7FG
gl21500,51.048615,-114.070846,T3E 2V9
gl21501,25.76168,-80.19179,33168
gl21502,52.486243,-1.890401,35215
gl21503,52.486243,-1.890401,B4 7SL
gl21504,51.507351,-0.127758,NW1 1LJ
gl21505,44.101126,-77.576313,K8V 4B2
gl21506,52.120533,11.627624,39116
gl21507,53.551085,9.993682,21037
gl21508,50.110922,8.682127,65936
gl21509,51.338761,6.585342,47807
gl21510,43.653226,-79.383184,P1L 8X8
gl21511,49.328625,-123.160198,V6V 8Z3
gl21512,33.8366,-117.9143,92815
gl21513,52.486243,-1.890401,B20 3BA
gl21514,40.014986,-105.270546,80332
gl21515,49.282729,-123.120738,V5R 1W3
gl21516,52.486243,-1.890401,B20 3BA
gl21517,51.048615,-114.070846,T3E 2V9
gl21518,51.472253,-0.957451,RG4 5JP
gl21519,51.417083,-1.150411,RG7 5NF
gl21520,52.486243,-1.890401,B20 3BA
gl21521,45.501689,-73.567256,H2Y 4R4
gl21522,49.282729,-123.120738,V6E 3Z3
gl21523,51.050409,13.737262,1219
gl21524,49.328625,-123.160198,V6V 8Z3
gl21525,51.481845,7.216236,44867
gl21526,50.844931,-0.158915,BN1 5BD
gl21527,51.752021,-1.257726,OX4 4YW
gl21528,50.7753,6.0839,44143
gl21529,50.11632,-122.957356,V6T 1Y8
gl21530,52.120533,11.627624,39116
gl21531,40.014986,-105.270546,80332
gl21532,51.417083,-1.150411,RG7 5NF
gl21533,52.390569,13.064473,14482
gl21534,51.507351,-0.127758,NW1 1LJ
gl21535,49.487459,8.466039,68165
gl21536,51.436477,-0.914127,RG6 7JR
gl21537,50.11632,-122.957356,V6T 1Y8
gl21538,52.486243,-1.890401,B29 5DW
gl21539,44.231172,-76.485954,M9K 2P4
gl21540,53.551085,9.993682,21037
gl21541,51.1784,-115.5708,T4V 1D4
gl21542,50.110922,8.682127,60320
gl21543,49.282729,-123.120738,V6E 3D9
gl21544,43.653226,-79.383184,P2T 6G3
gl21545,46.087817,-64.778231,E1A 2A7
gl21546,50.110922,8.682127,60320
gl21547,45.501689,-73.567256,H2Y 4R4
gl21548,51.472253,-0.957451,RG4 5JP
gl21549,37.774929,-122.419416,94127
gl21550,52.486243,-1.890401,B29 5DW
gl21551,25.76168,-80.19179,33168
gl21552,48.135125,11.58198,80331
gl21553,48.135125,11.58198,80331
gl21554,51.338761,6.585342,47807
gl21555,50.844931,-0.158915,BN1 5BD
gl21556,51.338761,6.585342,47807
gl21557,38.833882,-104.821363,80925
gl21558,34.052234,-118.243685,90203
gl21559,52.375892,9.73201,30627
gl21560,51.507351,-0.127758,N11 1BD
gl21561,48.544192,12.146853,84028
gl21562,51.472253,-0.957451,RG4 5JP
gl21563,50.11632,-122.957356,V6T 1Y8
gl21564,51.050409,13.737262,1219
gl21565,37.869902,-122.270013,94712
gl21566,49.282729,-123.120738,V6E 3D9
gl21567,49.487459,8.466039,68165
gl21568,49.992862,8.247253,55131
gl21569,50.110922,8.682127,65936
gl21570,49.992862,8.247253,55131
gl21571,49.487459,8.466039,68165
gl21572,45.501689,-73.567256,H2T 2J6
gl21573,52.486243,-1.890401,B2 4LS
gl21574,53.551085,9.993682,21037
gl21575,45.501689,-73.567256,H2T 2J6
gl21576,51.227741,6.773456,40595
gl21577,48.796045,9.009571,71299
gl21578,34.147785,-118.144516,91121
